x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-15--21:07:00,38.8,39.8,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.2,51.3,57.8,32.1,33.2,40.8,45.8,32.7,32.7,38.2,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.2,38.5,31.6,66.2,48.9,40.6,25.6,56.0,40.6,33.2,27.5,85.5,59.0,88.4,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:10:36,38.8,39.8,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.2,51.3,57.8,32.1,33.2,40.8,45.8,32.7,32.7,38.2,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.2,38.5,31.6,66.2,48.9,40.6,25.6,56.0,40.6,33.2,27.5,85.5,59.0,88.4,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:14:12,38.8,39.8,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.2,51.3,57.8,32.1,33.2,40.8,45.8,32.7,32.7,38.2,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.2,38.5,31.6,66.2,48.9,40.6,25.6,56.0,40.6,33.2,27.5,85.5,59.0,88.4,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:17:48,38.8,39.9,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.1,51.1,57.6,32.1,33.2,40.7,45.7,32.7,32.7,38.2,42.7,48.3,36.2,36.1,38.3,45.9,56.0,57.5,45.3,38.5,31.7,66.1,48.9,40.7,25.7,55.8,40.1,33.2,27.6,85.7,58.5,88.6,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:21:24,38.8,39.9,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.1,51.1,57.6,32.1,33.2,40.7,45.7,32.7,32.7,38.2,42.7,48.3,36.2,36.1,38.3,45.9,56.0,57.5,45.3,38.5,31.7,66.1,48.9,40.7,25.7,55.8,40.1,33.2,27.6,85.7,58.5,88.6,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:25:00,38.8,39.9,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.1,51.1,57.6,32.1,33.2,40.7,45.7,32.7,32.7,38.2,42.7,48.3,36.2,36.1,38.3,45.9,56.0,57.5,45.3,38.5,31.7,66.1,48.9,40.7,25.7,55.8,40.1,33.2,27.6,85.7,58.5,88.6,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:28:36,38.8,39.9,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.1,51.1,57.6,32.1,33.2,40.7,45.7,32.7,32.7,38.2,42.7,48.3,36.2,36.1,38.3,45.9,56.0,57.5,45.3,38.5,31.7,66.1,48.9,40.7,25.7,55.8,40.1,33.2,27.6,85.7,58.5,88.6,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:32:12,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.8,51.4,76.2,48.2,49.0,50.9,57.5,32.1,33.2,40.7,45.7,32.7,32.7,38.1,42.7,48.3,36.1,36.0,38.2,45.9,56.0,57.4,45.2,38.4,31.8,66.1,48.9,40.7,25.8,55.6,39.7,33.0,27.6,85.7,58.0,88.7,34.000000,36.000000,33.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:35:48,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.8,51.4,76.2,48.2,49.0,50.9,57.5,32.1,33.2,40.7,45.7,32.7,32.7,38.1,42.7,48.3,36.1,36.0,38.2,45.9,56.0,57.4,45.2,38.4,31.8,66.1,48.9,40.7,25.8,55.6,39.7,33.0,27.6,85.7,58.0,88.7,34.000000,36.000000,33.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:39:24,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.8,51.4,76.2,48.2,49.0,50.9,57.5,32.1,33.2,40.7,45.7,32.7,32.7,38.1,42.7,48.3,36.1,36.0,38.2,45.9,56.0,57.4,45.2,38.4,31.8,66.1,48.9,40.7,25.8,55.6,39.7,33.0,27.6,85.7,58.0,88.7,34.000000,36.000000,33.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:43:00,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.8,51.4,76.2,48.2,49.0,50.9,57.5,32.1,33.2,40.7,45.7,32.7,32.7,38.1,42.7,48.3,36.1,36.0,38.2,45.9,56.0,57.4,45.2,38.4,31.8,66.1,48.9,40.7,25.8,55.6,39.7,33.0,27.6,85.7,58.0,88.7,34.000000,36.000000,33.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:46:36,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.9,48.8,50.8,57.3,32.0,33.2,40.6,45.6,32.6,32.7,38.2,42.7,48.2,36.1,36.0,38.3,45.8,56.0,57.4,45.0,38.4,31.8,66.0,48.9,40.7,25.9,55.5,39.4,32.9,27.6,85.6,57.5,88.5,34.000000,36.000000,33.000000,39.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:50:12,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.9,48.8,50.8,57.3,32.0,33.2,40.6,45.6,32.6,32.7,38.2,42.7,48.2,36.1,36.0,38.3,45.8,56.0,57.4,45.0,38.4,31.8,66.0,48.9,40.7,25.9,55.5,39.4,32.9,27.6,85.6,57.5,88.5,34.000000,36.000000,33.000000,39.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:53:48,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.9,48.8,50.8,57.3,32.0,33.2,40.6,45.6,32.6,32.7,38.2,42.7,48.2,36.1,36.0,38.3,45.8,56.0,57.4,45.0,38.4,31.8,66.0,48.9,40.7,25.9,55.5,39.4,32.9,27.6,85.6,57.5,88.5,34.000000,36.000000,33.000000,39.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--21:57:24,38.9,39.9,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.9,48.8,50.8,57.3,32.0,33.2,40.6,45.6,32.6,32.7,38.2,42.7,48.2,36.1,36.0,38.3,45.8,56.0,57.4,45.0,38.4,31.8,66.0,48.9,40.7,25.9,55.5,39.4,32.9,27.6,85.6,57.5,88.5,34.000000,36.000000,33.000000,39.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:01:00,39.0,40.0,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.8,48.7,50.8,57.2,32.0,33.1,40.6,45.6,32.6,32.7,38.2,42.6,48.2,36.1,35.9,38.3,45.8,56.0,57.3,45.0,38.3,31.9,66.0,48.9,40.8,26.0,55.3,39.1,32.9,27.6,85.3,57.3,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:04:36,39.0,40.0,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.8,48.7,50.8,57.2,32.0,33.1,40.6,45.6,32.6,32.7,38.2,42.6,48.2,36.1,35.9,38.3,45.8,56.0,57.3,45.0,38.3,31.9,66.0,48.9,40.8,26.0,55.3,39.1,32.9,27.6,85.3,57.3,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:08:12,39.0,40.0,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.8,48.7,50.8,57.2,32.0,33.1,40.6,45.6,32.6,32.7,38.2,42.6,48.2,36.1,35.9,38.3,45.8,56.0,57.3,45.0,38.3,31.9,66.0,48.9,40.8,26.0,55.3,39.1,32.9,27.6,85.3,57.3,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:11:48,39.0,40.0,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.8,48.7,50.8,57.2,32.0,33.1,40.6,45.6,32.6,32.7,38.2,42.6,48.2,36.1,35.9,38.3,45.8,56.0,57.3,45.0,38.3,31.9,66.0,48.9,40.8,26.0,55.3,39.1,32.9,27.6,85.3,57.3,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:15:24,39.0,40.0,41.9,52.2,73.5,33.0,32.6,32.9,51.4,76.1,47.8,48.7,50.8,57.2,32.0,33.1,40.6,45.6,32.6,32.7,38.2,42.6,48.2,36.1,35.9,38.3,45.8,56.0,57.3,45.0,38.3,31.9,66.0,48.9,40.8,26.0,55.3,39.1,32.9,27.6,85.3,57.3,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:19:00,39.0,40.0,41.9,52.1,73.5,33.0,32.6,32.9,51.4,76.1,47.7,48.5,50.8,57.1,32.0,33.1,40.6,45.5,32.6,32.7,38.2,42.6,48.2,36.2,36.0,38.2,45.8,55.9,57.3,45.0,38.3,32.0,65.9,48.9,40.8,26.0,55.2,39.1,32.9,27.7,85.2,57.2,87.9,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:22:36,39.0,40.0,41.9,52.1,73.5,33.0,32.6,32.9,51.4,76.1,47.7,48.5,50.8,57.1,32.0,33.1,40.6,45.5,32.6,32.7,38.2,42.6,48.2,36.2,36.0,38.2,45.8,55.9,57.3,45.0,38.3,32.0,65.9,48.9,40.8,26.0,55.2,39.1,32.9,27.7,85.2,57.2,87.9,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:26:12,39.0,40.0,41.9,52.1,73.5,33.0,32.6,32.9,51.4,76.1,47.7,48.5,50.8,57.1,32.0,33.1,40.6,45.5,32.6,32.7,38.2,42.6,48.2,36.2,36.0,38.2,45.8,55.9,57.3,45.0,38.3,32.0,65.9,48.9,40.8,26.0,55.2,39.1,32.9,27.7,85.2,57.2,87.9,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:29:48,39.0,40.0,41.9,52.1,73.5,33.0,32.6,32.9,51.4,76.1,47.7,48.5,50.8,57.1,32.0,33.1,40.6,45.5,32.6,32.7,38.2,42.6,48.2,36.2,36.0,38.2,45.8,55.9,57.3,45.0,38.3,32.0,65.9,48.9,40.8,26.0,55.2,39.1,32.9,27.7,85.2,57.2,87.9,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:33:24,39.0,40.0,41.9,52.1,73.5,33.0,32.7,33.0,51.4,76.1,47.3,48.4,50.7,57.0,32.0,33.1,40.5,45.5,32.6,32.7,38.1,42.6,48.2,36.2,36.1,38.3,45.8,55.9,57.3,44.9,38.3,32.2,65.9,48.9,40.8,26.0,55.1,38.9,32.7,27.7,84.9,56.9,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:37:00,39.0,40.0,41.9,52.1,73.5,33.0,32.7,33.0,51.4,76.1,47.3,48.4,50.7,57.0,32.0,33.1,40.5,45.5,32.6,32.7,38.1,42.6,48.2,36.2,36.1,38.3,45.8,55.9,57.3,44.9,38.3,32.2,65.9,48.9,40.8,26.0,55.1,38.9,32.7,27.7,84.9,56.9,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:40:36,39.0,40.0,41.9,52.1,73.5,33.0,32.7,33.0,51.4,76.1,47.3,48.4,50.7,57.0,32.0,33.1,40.5,45.5,32.6,32.7,38.1,42.6,48.2,36.2,36.1,38.3,45.8,55.9,57.3,44.9,38.3,32.2,65.9,48.9,40.8,26.0,55.1,38.9,32.7,27.7,84.9,56.9,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:44:12,39.0,40.0,41.9,52.1,73.5,33.0,32.7,33.0,51.4,76.1,47.3,48.4,50.7,57.0,32.0,33.1,40.5,45.5,32.6,32.7,38.1,42.6,48.2,36.2,36.1,38.3,45.8,55.9,57.3,44.9,38.3,32.2,65.9,48.9,40.8,26.0,55.1,38.9,32.7,27.7,84.9,56.9,88.0,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
2019-01-15--22:47:48,38.9,40.0,42.0,52.1,73.5,33.1,32.7,33.0,51.4,76.0,46.8,48.2,50.5,56.9,32.0,33.1,40.5,45.4,32.6,32.7,38.1,42.6,48.2,36.2,36.0,38.3,45.8,55.8,57.2,44.7,38.2,32.6,65.8,48.9,40.9,26.0,55.0,38.5,32.4,27.7,84.7,56.3,87.9,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:51:24,38.9,40.0,42.0,52.1,73.5,33.1,32.7,33.0,51.4,76.0,46.8,48.2,50.5,56.9,32.0,33.1,40.5,45.4,32.6,32.7,38.1,42.6,48.2,36.2,36.0,38.3,45.8,55.8,57.2,44.7,38.2,32.6,65.8,48.9,40.9,26.0,55.0,38.5,32.4,27.7,84.7,56.3,87.9,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:55:00,38.9,40.0,42.0,52.1,73.5,33.1,32.7,33.0,51.4,76.0,46.8,48.2,50.5,56.9,32.0,33.1,40.5,45.4,32.6,32.7,38.1,42.6,48.2,36.2,36.0,38.3,45.8,55.8,57.2,44.7,38.2,32.6,65.8,48.9,40.9,26.0,55.0,38.5,32.4,27.7,84.7,56.3,87.9,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--22:58:36,38.9,40.0,42.0,52.1,73.5,33.1,32.7,33.0,51.4,76.0,46.8,48.2,50.5,56.9,32.0,33.1,40.5,45.4,32.6,32.7,38.1,42.6,48.2,36.2,36.0,38.3,45.8,55.8,57.2,44.7,38.2,32.6,65.8,48.9,40.9,26.0,55.0,38.5,32.4,27.7,84.7,56.3,87.9,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:02:12,39.0,40.0,42.0,52.0,73.4,33.1,32.7,33.0,51.4,76.0,46.4,48.1,50.3,56.7,31.9,33.0,40.4,45.4,32.6,32.7,38.2,42.6,48.2,35.9,35.8,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.8,48.9,40.9,26.1,54.8,38.0,32.1,27.7,84.7,55.3,87.7,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--23:05:48,39.0,40.0,42.0,52.0,73.4,33.1,32.7,33.0,51.4,76.0,46.4,48.1,50.3,56.7,31.9,33.0,40.4,45.4,32.6,32.7,38.2,42.6,48.2,35.9,35.8,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.8,48.9,40.9,26.1,54.8,38.0,32.1,27.7,84.7,55.3,87.7,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--23:09:24,39.0,40.0,42.0,52.0,73.4,33.1,32.7,33.0,51.4,76.0,46.4,48.1,50.3,56.7,31.9,33.0,40.4,45.4,32.6,32.7,38.2,42.6,48.2,35.9,35.8,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.8,48.9,40.9,26.1,54.8,38.0,32.1,27.7,84.7,55.3,87.7,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--23:13:00,39.0,40.0,42.0,52.0,73.4,33.1,32.7,33.0,51.4,76.0,46.4,48.1,50.3,56.7,31.9,33.0,40.4,45.4,32.6,32.7,38.2,42.6,48.2,35.9,35.8,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.8,48.9,40.9,26.1,54.8,38.0,32.1,27.7,84.7,55.3,87.7,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--23:16:36,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.4,76.0,46.5,48.0,50.2,56.6,31.9,33.0,40.3,45.3,32.6,32.6,38.1,42.6,48.1,35.7,35.7,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.7,48.9,40.9,26.1,54.7,37.8,32.2,27.7,84.6,55.6,87.6,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:20:12,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.4,76.0,46.5,48.0,50.2,56.6,31.9,33.0,40.3,45.3,32.6,32.6,38.1,42.6,48.1,35.7,35.7,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.7,48.9,40.9,26.1,54.7,37.8,32.2,27.7,84.6,55.6,87.6,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:23:48,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.4,76.0,46.5,48.0,50.2,56.6,31.9,33.0,40.3,45.3,32.6,32.6,38.1,42.6,48.1,35.7,35.7,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.7,48.9,40.9,26.1,54.7,37.8,32.2,27.7,84.6,55.6,87.6,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:27:24,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.4,76.0,46.5,48.0,50.2,56.6,31.9,33.0,40.3,45.3,32.6,32.6,38.1,42.6,48.1,35.7,35.7,38.3,45.7,55.8,57.2,44.5,38.1,32.7,65.7,48.9,40.9,26.1,54.7,37.8,32.2,27.7,84.6,55.6,87.6,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:31:00,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.5,75.9,46.6,47.9,50.3,56.5,31.8,32.9,40.3,45.3,32.5,32.6,38.1,42.6,48.1,35.7,35.5,38.3,45.7,55.8,57.1,44.5,38.1,32.7,65.7,48.9,41.0,26.2,54.5,37.8,32.2,27.6,84.9,55.6,87.3,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:34:36,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.5,75.9,46.6,47.9,50.3,56.5,31.8,32.9,40.3,45.3,32.5,32.6,38.1,42.6,48.1,35.7,35.5,38.3,45.7,55.8,57.1,44.5,38.1,32.7,65.7,48.9,41.0,26.2,54.5,37.8,32.2,27.6,84.9,55.6,87.3,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:38:12,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.5,75.9,46.6,47.9,50.3,56.5,31.8,32.9,40.3,45.3,32.5,32.6,38.1,42.6,48.1,35.7,35.5,38.3,45.7,55.8,57.1,44.5,38.1,32.7,65.7,48.9,41.0,26.2,54.5,37.8,32.2,27.6,84.9,55.6,87.3,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:41:48,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.5,75.9,46.6,47.9,50.3,56.5,31.8,32.9,40.3,45.3,32.5,32.6,38.1,42.6,48.1,35.7,35.5,38.3,45.7,55.8,57.1,44.5,38.1,32.7,65.7,48.9,41.0,26.2,54.5,37.8,32.2,27.6,84.9,55.6,87.3,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:45:24,39.0,39.9,42.0,52.0,73.4,33.1,32.7,33.1,51.5,75.9,46.6,47.9,50.3,56.5,31.8,32.9,40.3,45.3,32.5,32.6,38.1,42.6,48.1,35.7,35.5,38.3,45.7,55.8,57.1,44.5,38.1,32.7,65.7,48.9,41.0,26.2,54.5,37.8,32.2,27.6,84.9,55.6,87.3,33.000000,35.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:49:00,38.9,39.9,41.9,51.9,73.4,33.1,32.8,33.1,51.5,75.9,46.2,47.7,50.2,56.4,31.8,32.9,40.3,45.2,32.6,32.6,38.1,42.6,48.1,35.7,35.4,38.3,45.7,55.7,57.1,44.2,38.0,32.9,65.6,48.9,41.0,26.2,54.4,37.6,32.0,27.6,85.1,55.1,87.6,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:52:36,38.9,39.9,41.9,51.9,73.4,33.1,32.8,33.1,51.5,75.9,46.2,47.7,50.2,56.4,31.8,32.9,40.3,45.2,32.6,32.6,38.1,42.6,48.1,35.7,35.4,38.3,45.7,55.7,57.1,44.2,38.0,32.9,65.6,48.9,41.0,26.2,54.4,37.6,32.0,27.6,85.1,55.1,87.6,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:56:12,38.9,39.9,41.9,51.9,73.4,33.1,32.8,33.1,51.5,75.9,46.2,47.7,50.2,56.4,31.8,32.9,40.3,45.2,32.6,32.6,38.1,42.6,48.1,35.7,35.4,38.3,45.7,55.7,57.1,44.2,38.0,32.9,65.6,48.9,41.0,26.2,54.4,37.6,32.0,27.6,85.1,55.1,87.6,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-15--23:59:48,38.9,39.9,41.9,51.9,73.4,33.1,32.8,33.1,51.5,75.9,46.2,47.7,50.2,56.4,31.8,32.9,40.3,45.2,32.6,32.6,38.1,42.6,48.1,35.7,35.4,38.3,45.7,55.7,57.1,44.2,38.0,32.9,65.6,48.9,41.0,26.2,54.4,37.6,32.0,27.6,85.1,55.1,87.6,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-16--00:03:24,38.9,39.8,41.9,51.9,73.4,33.2,32.8,33.2,51.5,75.9,46.1,47.6,50.0,56.2,31.7,32.8,40.2,45.1,32.6,32.6,38.1,42.6,48.1,35.6,35.4,38.2,45.6,55.7,57.1,44.1,37.9,32.9,65.6,48.9,41.1,26.2,54.3,37.3,31.9,27.6,85.3,54.8,87.5,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-16--00:07:00,38.9,39.8,41.9,51.9,73.4,33.2,32.8,33.2,51.5,75.9,46.1,47.6,50.0,56.2,31.7,32.8,40.2,45.1,32.6,32.6,38.1,42.6,48.1,35.6,35.4,38.2,45.6,55.7,57.1,44.1,37.9,32.9,65.6,48.9,41.1,26.2,54.3,37.3,31.9,27.6,85.3,54.8,87.5,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-16--00:10:36,38.9,39.8,41.9,51.9,73.4,33.2,32.8,33.2,51.5,75.9,46.1,47.6,50.0,56.2,31.7,32.8,40.2,45.1,32.6,32.6,38.1,42.6,48.1,35.6,35.4,38.2,45.6,55.7,57.1,44.1,37.9,32.9,65.6,48.9,41.1,26.2,54.3,37.3,31.9,27.6,85.3,54.8,87.5,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-16--00:14:12,38.9,39.8,41.9,51.9,73.4,33.2,32.8,33.2,51.5,75.9,46.1,47.6,50.0,56.2,31.7,32.8,40.2,45.1,32.6,32.6,38.1,42.6,48.1,35.6,35.4,38.2,45.6,55.7,57.1,44.1,37.9,32.9,65.6,48.9,41.1,26.2,54.3,37.3,31.9,27.6,85.3,54.8,87.5,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,36.000000
2019-01-16--00:17:48,38.9,39.8,41.9,51.8,73.4,33.1,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.7,40.2,45.1,32.5,32.5,38.1,42.5,48.1,35.6,35.3,38.2,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.2,54.1,37.3,32.0,27.5,85.7,55.1,87.3,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:21:24,38.9,39.8,41.9,51.8,73.4,33.1,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.7,40.2,45.1,32.5,32.5,38.1,42.5,48.1,35.6,35.3,38.2,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.2,54.1,37.3,32.0,27.5,85.7,55.1,87.3,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:25:00,38.9,39.8,41.9,51.8,73.4,33.1,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.7,40.2,45.1,32.5,32.5,38.1,42.5,48.1,35.6,35.3,38.2,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.2,54.1,37.3,32.0,27.5,85.7,55.1,87.3,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:28:36,38.9,39.8,41.9,51.8,73.4,33.1,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.7,40.2,45.1,32.5,32.5,38.1,42.5,48.1,35.6,35.3,38.2,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.2,54.1,37.3,32.0,27.5,85.7,55.1,87.3,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:32:12,38.9,39.8,41.9,51.8,73.4,33.2,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.6,40.1,45.1,32.5,32.5,38.1,42.5,48.0,35.5,35.2,38.3,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.3,54.0,37.3,32.1,27.5,86.2,55.3,87.2,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:35:48,38.9,39.8,41.9,51.8,73.4,33.2,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.6,40.1,45.1,32.5,32.5,38.1,42.5,48.0,35.5,35.2,38.3,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.3,54.0,37.3,32.1,27.5,86.2,55.3,87.2,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
2019-01-16--00:39:24,38.9,39.8,41.9,51.8,73.4,33.2,32.8,33.2,51.5,75.8,46.1,47.5,50.0,56.1,31.6,32.6,40.1,45.1,32.5,32.5,38.1,42.5,48.0,35.5,35.2,38.3,45.6,55.6,57.0,44.1,37.9,32.8,65.5,48.9,41.1,26.3,54.0,37.3,32.1,27.5,86.2,55.3,87.2,34.000000,36.000000,33.000000,38.000000,29.000000,38.000000,32.000000,36.000000
